first_author	polarization	average_rating	ratings
Pauline Réage	1.317976059565988	3.3399999999999994	10922
Paullina Simons	0.9411288839016813	4.283994983731019	73760
Paulo Coelho	1.2410905611261156	3.7499972691879395	1882224
Paulo Freire	0.9362403130224873	4.25	16401
Peach-Pit	1.1221750469450487	4.11	17351
Pearl Cleage	1.0713084866645868	3.7	17853
Pearl S. Buck	1.0840606959207246	3.97	182220
Peggy Orenstein	1.0400042303403938	3.65	11279
Peggy Parish	1.0059972908951769	4.1811923187443645	100921
Peggy Rathmann	0.9924703201687916	4.184276620925695	62526
Pema Chödrön	0.8826406208400589	4.292866861364026	29105
Penelope Douglas	0.9664116764149103	4.181173170390224	99994
Penelope Ward	0.9666310911761781	4.142577020621985	96208
Penny Reid	1.06748801866754	3.96	29612
Pepper Winters	1.1504882308903768	3.97084710074506	37044
Per Petterson	1.044276122357581	3.7900000000000005	19199
Perry Moore	0.9972327929548636	4.091465948441709	20792
Peter  May	0.8702955750848675	4.104195768544481	19615
Peter  Swanson	0.8988743588836262	4.03	35225
Peter Benchley	1.0530289447475987	3.96	102574
Peter Carey	1.104324726013678	3.7589255918062805	29486
Peter Clines	0.9737446423088078	3.8783479065939717	38884
Peter David	1.0053315592975265	4.18	60746
Peter F. Drucker	1.0060464030805012	4.11	16326
Peter F. Hamilton	0.8785741352041669	4.214704663212435	148610
Peter H. Reynolds	1.0022244911296623	4.26	17436
Peter Hedges	0.9667520536233593	4.1	11352
Peter Heller	1.033537690754471	3.8712031520732952	42131
Peter Høeg	1.0908231004045539	3.73	25868
Peter Jenkins	1.0030394931161348	4.02	9218
Peter Lerangis	1.1262069465823648	3.9574865537107513	94078
Peter Lynch	0.9564141044931963	4.12	10563
Peter M. Senge	1.1517873450992522	3.93	20935
Peter Matthiessen	0.9739004240239255	4.12	8502
Peter Mayle	0.9746938264150229	3.9590166927490875	69012
Peter S. Beagle	0.9758387196663406	4.18	76277
Peter Shaffer	1.0126706320748544	4.066282683349767	29411
Peter Straub	1.0680082364671812	3.9500000000000006	53017
Peter Thiel	0.9436087015709342	4.17	47807
Peter V. Brett	0.882090508474017	4.239962423477287	167924
Peter Watts	1.0586888682956832	3.99	14583
Petra Durst-Benning	1.0594602646253706	3.87	13478
Phaedra Patrick	0.8764881786101631	3.91	12080
Phaidon Press	1.288019545694161	3.803215677225245	112673
Phil Klay	0.9698643833737888	3.98	15597
Phil Knight	0.757806052922929	4.46	22373
Phil Robertson	1.0429386013000235	4.06	10102
Philip C. Stead	0.9442275885523673	4.25	15444
Philip G. Zimbardo	1.0651097730491794	3.94	11860
Philip Gourevitch	0.83918992648521	4.3	18716
Philip José Farmer	1.0423792489632515	3.9399999999999995	22741
Philip K. Dick	0.9603006943833993	3.969708235836551	433775
Philip Pullman	1.0951940784122545	3.9949899580661445	1523113
Philip Reeve	1.008768441363295	3.98	12868
Philip Roth	1.0654218832890725	3.772337068222502	150830
Philip Yancey	0.9343971870317448	4.203469154750318	53428
Philipp Meyer	1.0268603617068472	3.98	19821
Philippa Gregory	0.9981251580455299	3.909939241354456	985045
Philippa Pearce	1.005632282926875	4.05	16398
Phillip C. McGraw	1.253193186622008	3.62	9609
Phyllis Reynolds Naylor	1.0719475714111673	3.91	59585
Phyllis T. Smith	0.9761542058398289	3.93	9302
Pierce Brown	0.8091427015723924	4.369275520830857	210289
Pierre Boulle	1.0397131241198723	3.91	22742
Pierre-Ambroise Choderlos de Laclos	0.9942223212507192	4.07	28428
Piers Anthony	0.9884291731881681	3.9297532755526965	236296
Piers Paul Read	0.9062354166440147	4.08	49300
Piper Kerman	1.0342983179002814	3.7	127186
Pittacus Lore	0.9925531319988027	4.075486398987403	519851
Plato	1.0412476596958136	3.9708494287341867	186078
pleasefindthis	1.0581015665942028	4.17	11533
Plum Sykes	1.2703752220396385	3.3374243399871215	38825
Po Bronson	0.9190244980220902	4.04	17310
Poppy Z. Brite	1.1704060419037974	3.89	13905
Portia de Rossi	1.081128307056909	3.83	30676
Preeti Shenoy	1.161230933445491	3.54	11292
Primo Levi	0.8720713593533937	4.28	25625
Pseudonymous Bosch	0.9882053286570016	4.143105814857511	74602
Quinn Loftis	0.9255483467815201	4.297051026187329	74158
QuinRose	1.0410279598073928	4.21	14692
R. Scott Bakker	1.2015872982530755	3.78	13146
R.A. Salvatore	0.9195871071765055	4.163585278666084	419337
R.C. Sproul	0.8624377930972519	4.35	10960
R.D. Blackmore	1.1527140871885553	3.71	11716
R.D. Ronald	1.4484191899146577	3.563305857416815	29723
R.J. Palacio	0.7887402029838981	4.424759117062455	238975
R.K. Lilley	0.9376191995582746	4.232347878820308	224262
R.K. Narayan	0.8410558664514614	4.2	11527
R.L. Mathewson	0.9622570930641584	4.140213852935221	192609
R.L. Stine	1.1807365233651277	3.773557702072919	88619
R.S. Grey	0.9841904968610703	4.1	17771
Rachael Ray	1.2943260944934791	3.68	21573
Rachel Abbott	0.9686359783396679	4.0752518064776435	27263
Rachel Bertsche	1.1810913279156972	3.4400000000000004	11001
Rachel Caine	0.974208834426815	4.15479275006387	485356
Rachel Carson	1.0471085592029414	3.9400000000000004	24027
Rachel Cohn	1.1191204126911831	3.7728720119349126	115292
Rachel Dratch	1.119680762641592	3.57	16604
Rachel Gibson	0.9850942095279078	3.970141853373989	37715
Rachel Hartman	1.0445494413578928	3.9799999999999995	33510
Rachel Hauck	1.1963276942138201	3.83	16310
Rachel Hawkins	1.0251452643147225	4.022695672996519	263092
Rachel Joyce	0.9833432433739941	3.8789834712207907	112894
Rachel Kushner	1.2190372442833926	3.46	13225
Rachel Maddow	0.9826146581933041	4.07	12980
Rachel Renée Russell	0.9705920715225467	4.292596195731088	117079
Rachel Simon	0.9609341541552928	3.9200000000000004	19655
Rachel Van Dyken	1.0216441021447833	4.045677012250927	62281
Rachel Vincent	1.0694987080427616	3.978327418164874	128765
Rachel Ward	1.2823500905179182	3.46	16717
Rae Carson	1.0222816368331533	4.010960768266351	114856
Rafael Sabatini	0.9291386934767855	4.16	9714
Raina Telgemeier	1.0203389413770656	4.191194349678876	164734
Rainbow Rowell	1.028887242561129	4.04438350978969	1120107
Raine Miller	1.0191805612074618	4.078372320016156	148555
Rainer Maria Rilke	0.8450193925594267	4.34	25066
Rainer Metzger	1.059928687108345	4.14	24000
Rajaa Alsanea	1.274097306142455	3.17	8200
Ralph Ellison	1.1513107980639712	3.84	123073
Ralph Waldo Emerson	1.0128281597129347	4.067955063002884	26348
Ram Dass	0.928832554134172	4.27	18275
Ramachandra Guha	0.7920815653496521	4.34	9357
Ramez Naam	0.9484762470895407	4.06	9623
Ramit Sethi	0.9926030805462892	4.04	10209
Randall Munroe	0.9718982149632622	4.17	60236
Randall Wallace	0.9963324002628088	4.19	10729
Randy Alcorn	0.6900024310264383	4.53	9409
Randy Pausch	0.9239748356934917	4.25	241869
Randy Shilts	0.7983426178101607	4.37	16769
Randy Susan Meyers	0.9880314217239222	3.6800000000000006	10567
Ransom Riggs	1.0541259202042501	3.9280538283386424	745258
Rashmi Bansal	1.015544907058548	3.62	8598
Ravinder Singh	1.3331229963066238	3.510658161350844	39975
Ray Bradbury	0.9627399641122246	4.079247074538588	290467
Raymond Briggs	0.9257884727954229	4.28	13496
Raymond Carver	0.8457057892367976	4.293509608831948	73370
Raymond Chandler	0.9270156608582266	4.089820824692189	160569
Raymond E. Feist	0.9022922835234208	4.145084202449865	483537
Raymond Khoury	1.1079700927394471	3.57	33675
Rebecca Donovan	0.9033708984377689	4.285033473917594	161469
Rebecca Forster	1.059930709088135	3.72	8031
Rebecca Housel	0.9084184370684458	4.39	18027
Rebecca Skloot	1.0271329922045886	4.04	377249
Rebecca Solnit	0.9757122832977686	3.93	17918
Rebecca Stead	1.0096343120936198	4.018536322224887	83420
Rebecca Wells	1.1354194278749676	3.7741316295383904	500921
Ree Drummond	1.0198250822861503	4.131451415296981	62849
Reginald Rose	0.9723229196099368	4.07	15986
Rene Denfeld	1.0378677182408138	3.96	11515
René Descartes	1.1352407594313279	3.683377513711152	45948
René Goscinny	0.9161786642842321	4.18	16011
Renee Ahdieh	0.9462325925423862	4.193129856633364	84678
Renée Knight	1.0622550796642354	3.58	11329
Reza Aslan	1.1162705505742474	3.90454445702959	56504
Rhoda Janzen	1.1447135445212264	3.1699999999999995	23096
Rhonda Byrne	1.3878621866805902	3.6655699759867932	266520
Rhys Bowen	1.013562988958597	3.76	17498
Richard   Phillips	1.1017890007517173	3.73	4281
Richard   Preston	0.9443897630802544	4.087299303607699	82712
Richard A. Knaak	1.0329353970181907	4.03	14765
Richard Adams	1.069669470600389	4.05	292426
Richard Atwater	1.047325749959748	3.95	48964
Richard Bach	1.1687724704844877	3.8874055695944048	195885
Richard Bachman	1.0570481986790397	3.8079108817212224	434389
Richard Branson	1.0928825222732306	3.9607705846117747	34091
Richard Brautigan	1.0638042758884636	4.02	8532
Richard C. Morais	1.013305961830731	3.54	17275
Richard Carlson	1.0250867479383465	3.95	63324
Richard Castle	1.0650715190726476	3.6442820822311823	77878
Richard Condon	0.9352806301160831	4.09	19205
Richard Connell	1.006503422224238	3.91	31944
Richard Dawkins	1.0915391058699553	4.007597008839884	345819
Richard Feynman	0.8957668663863348	4.274772730799671	128878
Richard Flanagan	1.0711070200113404	4	25197
Richard Ford	1.1347162632566905	3.6531916090472287	42665
Richard H. Thaler	1.0513240765689948	3.8	29552
Richard Henry Dana Jr.	1.0381849731152386	3.96	8492
Richard J. Foster	0.9767733017829943	4.18	23026
Richard K. Morgan	0.9301297510480179	4.078287167022866	71589
Richard Kadrey	0.9209638107973727	3.985715985130111	47075
Richard Koch	1.018396053559214	3.99	13241
Richard Lancelyn Green	0.7758814441176787	4.4	36863
Richard Llewellyn	0.9455522087171303	4.16	10648
Richard Matheson	0.9952351965682772	3.988049012383828	168284
Richard Paige	1.0231027843216847	3.94	30599
Richard Paul Evans	0.9417143525171704	4.1472416446580915	105262
Richard Peck	1.0588423296485698	4.002348092322185	50952
Richard Price	0.9768254745446233	3.69	9478
Richard Rhodes	0.8761138756617536	4.32	12201
Richard Russo	0.9751508349956817	3.8882594549340705	157669
Richard Siken	0.9340991361049198	4.33	11597
Richard Stearns	0.991194428472553	4.18	9512
Richard Wright	1.0399126142768367	3.9814531125647843	103034
Richard Wurmbrand	0.8604139801813476	4.34	9622
Richard Yates	1.0810278478290432	3.89	56550
Richelle Mead	0.8786354643948495	4.305451242947356	2098681
Rick Atkinson	0.8702912335533187	4.25	11111
Rick Bragg	0.9637768893587906	4.09	21072
Rick Riordan	0.8496765283776571	4.310397392889818	5239978
Rick Warren	1.2457178267106537	3.9000000000000004	170491
Rick Yancey	1.0200967099062612	4.023631611114463	381233
Ridley Pearson	1.1179002183577025	3.91	18193
Rien Poortvliet	1.1346953722254807	4.01	22584
Rita Golden Gelman	1.1280907190297278	3.84	11380
Rita Mae Brown	1.0546613279662405	3.88	22583
Rita Williams-Garcia	1.025790141107355	3.95	18913
Roald Dahl	0.9516543200316315	4.112860232869407	2066566
Rob Bell	1.2861779496466716	3.6892254906343602	44738
Rob Buyea	0.8458758630226777	4.34	20632
Rob Lowe	1.066065894130716	3.77	47323
Rob Sheffield	1.093970910603257	3.8300000000000005	21971
Rob Thomas	0.9199043887413192	3.9961317982561777	41518
Robert   Harris	0.9206242050687587	3.945935467002968	65021
Robert  Beatty	1.055782873310889	3.9	12256
Robert A. Caro	0.8874212450587071	4.355205050040262	34772
Robert A. Heinlein	1.0672920871359128	3.9568619248883765	620836
Robert B. Cialdini	0.9639336193953821	4.18	45874
Robert Bloch	0.9639805670817189	4.09	36153
Robert Bryndza	1.0242098603304122	3.9500000000000006	33739
Robert C. O'Brien	0.9567314976855171	4.098531553231023	145310
Robert Charles Wilson	0.9428861319281283	4.01	26015
Robert Coles	0.7930489571477862	4.41	9703
Robert Cormier	1.1832337040582626	3.5475311242160443	42732
Robert Crais	0.8556318286717557	4.147867524422207	121713
Robert Descharnes	1.0320271332688578	4.17	14600
Robert Dugoni	0.8796026549061637	4.131644349993608	62584
Robert Foster	1.017734522939891	4.17	10280
Robert Frost	0.8930289942623095	4.2489541416868075	63718
Robert Fulghum	1.011272649895266	4.03	15816
Robert Galbraith	0.9697095095511552	3.93202954823509	484699
Robert Goolrick	1.1465778069665353	3.25	58348
Robert Graves	0.8636291134524275	4.27	38484
Robert Graysmith	0.9885417478832431	3.89	13120
Robert Greene	0.9990517462562	4.177212146284957	60430
Robert Harling	0.9288706450346089	4.24	14651
Robert Henri	1.2672392893685918	3.87	16333
Robert Hicks	1.0846200642958865	3.75	12419
Robert Hughes	1.3543591796576728	3.73	21410
Robert Jackson Bennett	0.8992076213354637	4.13	11863
Robert James Waller	1.3472576947907953	3.51	56428
Robert Jordan	0.9314122085104071	4.165680863352214	1591193
Robert K. Massie	1.0717584463643957	3.981424199288256	84300
Robert Kapilow	0.7988455191081503	4.44	90574
Robert Kirkman	0.8399094493328777	4.319521780232263	535256
Robert Kurson	0.8466976791221226	4.26	16917
Robert Leckie	0.9230771400000001	4.13	7907
Robert Lopshire	1.0537457189995325	4.13	38809
Robert Louis Stevenson	1.006846958429698	3.8405007767454364	669460
Robert Ludlum	1.0114343856429673	4.002130562532122	618738
Robert Lynn Asprin	0.9612221710878947	4.03	17018
Robert M. Edsel	1.1408927238690691	3.75	30583
Robert M. Pirsig	1.2063946515100383	3.76	139411
Robert Masello	1.1017878186546455	3.58	19019
Robert McCammon	0.8998245201065735	4.291718058396875	53770
Robert McCloskey	0.9944314174389186	4.181842161096701	146111
Robert Morgan	1.030383377734832	3.71	42122
Robert Muchamore	0.8970140318229193	4.214229332669323	80320
Robert Munsch	0.9528603688722399	4.336152581886591	197743
Robert Penn Warren	1.0055769642429075	4.08	42821
Robert Sabuda	0.8803001602740274	4.33	21160
Robert Shea	1.1379439957006043	4	12444
Robert T. Kiyosaki	1.114969272353109	3.949508391357582	161714
Robert W. Chambers	1.0367286894376444	3.57	5719
Roberto Aguirre-Sacasa	0.7634796394528667	4.467345794392523	97905
Roberto Bolaño	1.0768031554131112	4.09	17946
Robertson Davies	1.0144359183963227	4.04	11651
Robin Benway	1.006670303621568	3.9099999999999997	13260
Robin Cook	0.962500732591613	3.918234382022472	89000
Robin Furth	0.8776331699626453	4.34	12413
Robin Hobb	0.8988866300298686	4.162468600408673	664101
Robin LaFevers	1.0397985863164803	3.985618655497977	98609
Robin McKinley	1.0219808409426452	4.039604892631387	219105
Robin Norwood	1.10701303428633	3.98	7903
Robin Oliveira	0.9882488700579367	3.81	16348
Robin S. Sharma	1.1730825309779183	3.7893875517270503	59205
Robin Sloan	1.028969514136448	3.75	110552
Robison Wells	1.0423254898042156	3.9200000000000004	18473
Robyn Carr	0.9847414103980789	4.053156810004541	28627
Robyn Schneider	1.0847632394854156	3.78	35150
Rod Campbell	0.9372687692001213	4.25	16432
Roddy Doyle	0.9662029881231048	3.8354183327621008	26259
Roderick Gordon	1.2549184534247524	3.57	11678
Rodman Philbrick	1.0730816306204471	3.9800000000000004	34587
Roger Fisher	1.0452477188483358	3.88	37205
Roger Lea MacBride	1.0624192140130349	3.83	14135
Roger Lowenstein	0.8830627181953536	4.16	15619
Roger Zelazny	0.9451822536585767	4.153976548091384	146939
Rohinton Mistry	0.8686114470893775	4.289358852829149	116042
Roland Barthes	1.124019074905533	3.969107514066354	36079
Roland Merullo	1.007134178290862	3.82	8634
Roland Smith	1.0182011232414343	4.088923752443832	31201
Rolf Dobelli	1.1083798138118137	3.79	8367
Rolf Potts	1.0607670209487132	3.9200000000000004	13128
Ron Chernow	0.9737183543337823	4.195001069575913	74796
Ron Hall	0.9372180374012338	4.21	52964
Ron Rash	1.119495768975209	3.52	25082
Ronald C. White Jr.	0.9326791361458185	4.22	8890
Ronald H. Balson	0.8908551760802795	4.28	13856
Ronald Holt	0.9012884339511132	4.22	65422
Rory Freedman	1.3893953150811655	3.34	26665
Rory Stewart	1.0486297618860045	3.88	11445
Rosalind Miles	0.9890587804608424	4.01	12132
Rosamund Hodge	1.1419464143426754	3.74	45721
Rosamund Lupton	1.0321986624262087	3.7747049047598757	46934
Rosamunde Pilcher	0.9503147169457814	4.145732578968838	112766
Rose Levy Beranbaum	0.9990166534188547	4.2	9412
Ross King	1.2079806150363093	3.8251967122840647	49031
Roxane Gay	1.0377646487963776	3.9392016749966228	51821
Roy F. Baumeister	1.0265404173150348	3.95	12667
Roy Thomas	1.1281741954116051	3.93	14660
Roz Chast	1.0677818945703281	4.1	19118
Rudolfo Anaya	1.1757548425100117	3.7399999999999998	18380
Rudyard Kipling	1.0216926313751262	3.9566916829167935	223588
Rumiko Takahashi	1.0034493883697764	4.2199793902843865	72296
Rupi Kaur	0.9695937733646401	4.27	73104
Russell Brand	1.1644995084867749	3.42	16553
Russell Hoban	0.9802516517131235	4.188814070980558	63933
Rusty Young	0.8611190906028814	4.22	7313
Ruta Sepetys	0.8164763705149897	4.3075092297941024	153037
Ruth Cardello	1.1285289184737295	3.77	11539
Ruth Krauss	1.037188390640034	4.07	12420
Ruth Ozeki	1.006355425937123	3.971679460865911	61877
Ruth Reichl	0.9331128541543778	3.945060269735495	87938
Ruth Stiles Gannett	1.028770293445919	4.09	25905
Ruth Ware	1.021211295444493	3.6614692339360926	157885
Ruth Wariner	0.912215821715634	4.15	12045
Ruud van der Rol	0.9577585969445961	4.25	22725
Ryan Holiday	1.023002939370233	4.11	12470
Rysa Walker	1.0094242795265733	3.87	22031
Ryū Murakami	1.0674150165779452	3.61	9285
S.A. Bodeen	1.0949225175899813	3.87	17687
S.A.R.K.	1.0156873335734553	4.12	9365
S.C. Gwynne	0.949387994922297	4.13	19423
S.C. Stephens	0.9425696774278723	4.29131606537157	243225
S.E. Hinton	1.0203498015352643	4.04856442725899	696196
S.H. Kolee	1.0062217642474585	4	15967
S.J. Watson	1.022095140157499	3.839964622641509	189952
S.K. Tremayne	1.1075770317700868	3.68	16718
S.M. Stirling	1.1346992912734843	3.92	11912
Sabaa Tahir	0.8253348525403887	4.328032672603154	76027
Sadegh Hedayat	1.1308442549972713	3.9899999999999998	5168
Sally   Thorne	0.9254090854063686	4.24	21426
Sally Bedell Smith	1.1577323915415556	3.85	20063
Sally Fallon Morell	0.948430334433195	4.23	9534
Sally Green	1.064825524743147	3.8	26913
Salman Rushdie	1.1093768048750274	3.8791561171673945	172915
Sam Harris	1.112870972191481	3.9299181873382123	93873
Sam Kean	1.0662402778053488	3.9	26820
Sam McBratney	0.8828063461812898	4.36	104690
Sam Smith	0.9630333932912094	4.23	11148
Samantha Shannon	1.0743849940785395	3.8784152581795626	38694
Samantha Towle	0.9394620224323545	4.200991245936313	102124
Samantha Young	0.9160712287187734	4.220550730195808	229459
Samuel Beckett	1.1936233208709324	3.81	98950
Samuel Shem	1.0526560149947544	3.95	8812
Samuel Taylor Coleridge	1.0766955158895875	3.93	37299
Sandi Lynn	1.0414607634770596	4.0642016338655775	43088
Sandra Boynton	0.9741634322129591	4.216641250360739	65837
Sandra Brown	0.9492596374436998	3.99727158719791	153100
Sandra Cisneros	1.1872889204399522	3.57	81579
Sandra Dallas	0.9569599307100829	3.804998179302309	27462
Sandra Gulland	0.9502704721001888	4.09	12398
Sandy   Hall	1.1818438210961775	3.65	14206
Sapphire	1.082071607947058	3.82	36207
Sara B. Larson	1.2003361439142113	3.74	15160
Sara Donati	0.9212460909518331	4.164560976140244	45977
Sara Douglass	1.0870604720869954	3.93	12632
Sara Gruen	0.9837788899665901	4.042008120296774	1134195
Sara Nović	0.847374692456786	3.98	13827
Sara Paretsky	0.9559278621530513	3.8900000000000006	11954
Sara Pennypacker	1.1408163424236488	3.9	15584
Sara Raasch	1.0151067019343438	3.9799999999999995	34993
Sara Ryan	1.2102933227734693	3.7300000000000004	11076
Sara Shepard	1.0727612960980208	3.995304323730963	562986
Sara Zarr	1.1203846534981128	3.727200465730727	44661
Sarah  Young	0.7237134656015413	4.54	35219
Sarah Addison Allen	0.9595848794294254	3.957320781548706	234867
Sarah Andersen	1.076439562108448	4.14	39601
Sarah Ban Breathnach	1.0785208193913496	3.96	32751
Sarah Blake	1.0748274665755824	3.3	30320
Sarah Blakley-Cartwright	1.2632826615146278	3.51	14220
Sarah Crossan	1.1203161544108733	3.69	13504
Sarah Dessen	1.0382371542197488	4.0013634125390745	1183963
Sarah Dunant	1.0499513126710824	3.7839799269512904	97743
Sarah Hepola	0.9521826272230837	3.96	9165
Sarah J. Maas	0.7671858345242215	4.435830810000449	1179987
Sarah Jio	1.0276822954159341	3.8616955384289047	28286
Sarah L. Delany	0.9460661130605283	4.14	11668
Sarah Lotz	1.1967776997635684	3.32	7990
Sarah Macdonald	1.1738324659988912	3.51	13627
Sarah MacLean	0.9963094834620089	4.022512201123734	48766
Sarah McCoy	0.9094482714416096	3.94	12752
Sarah Mlynowski	1.1259444400008032	3.74	15396
Sarah Ockler	1.135685657831926	3.8899999999999997	35435
Sarah Palin	1.474473682768544	3.2799999999999994	10392
Sarah Pinborough	1.1137985050745942	3.7700000000000005	17944
Sarah Prineas	1.0712144755217126	3.94	14371
Sarah Rees Brennan	1.1191104957495501	3.85	22927
Sarah Silverman	1.1357931225534128	3.52	27706
Sarah Simblet	1.2238648308838074	3.97	17000
Sarah Thornton	1.4337018817999196	3.54	26047
Sarah Turnbull	1.031923947483821	3.6800000000000006	10668
Sarah Vowell	0.9912025177701975	3.8445914555603267	93160
Sarah Waters	1.0829987279947388	3.7374027659747844	171802
Sarah Weeks	0.9744846929463711	4.1	26658
Sarah Winman	1.109829566577106	3.67	24660
Saroo Brierley	0.8918851868251176	4.12	12404
Sarra Manning	1.0774958680105637	3.97	12898
Saul Bellow	1.1308523381801407	3.8067144346013553	38380
Scarlett Thomas	1.1751555512974796	3.79	7920
Scott  Hawkins	0.9833497523382027	4.07	7814
Scott  Meyer	0.9253119630054725	3.991769089279819	21203
Scott Anderson	0.9251278317147202	4.12	7654
Scott B. Smith	1.1474791017483834	3.6897934941974597	40241
Scott Belsky	1.1022052648771612	3.94	13229
Scott Cunningham	1.073225667784163	4.01	12264
Scott Dikkers	0.9220130141500467	4.18	10999
Scott Jurek	0.9810440119930777	3.9499999999999997	17376
Scott Lynch	0.8594801438691093	4.265779766362783	232326
Scott McCloud	1.2098165104257783	3.9822992612953105	87315
Scott O'Dell	1.1525994283352814	3.8	236015
Scott Pratt	0.9144494156814456	4.16	8045
Scott Sigler	1.132259026378456	3.85	14346
Scott Snyder	0.8911203498154706	4.229127140246528	85913
Scott Turow	0.8965560337718933	4.073829798628963	130704
Scott Westerfeld	1.1105874314220456	3.8440217441045266	1092618
Sean Covey	1.1370107079757727	4.01	19240
Sean Patrick	1.1768667607405021	3.79	13584
Seanan McGuire	1.112370111121586	3.7400000000000007	21030
Sebastian Barry	1.0524728541618047	3.75	9565
Sebastian Faulks	1.0291419268957493	4.07	49930
Sebastian Junger	0.9055037592160989	4.105259911003237	59328
Sejal Badani	1.019950486532524	3.94	25413
Sena Jeter Naslund	1.073740720959017	4.02	34603
Sergei Lukyanenko	0.9441138478775578	4.023811087653453	51156
Seth Godin	1.1298157573684575	3.8446450719873235	109811
Seth Grahame-Smith	1.2327260789722643	3.492337315944868	210331
Shakti Gawain	1.0063144248100706	4.13	17811
Shana Norris	1.1500648556671544	3.74	12080
Shane Claiborne	1.0360813157644777	4.07	18566
Shannon Hale	0.9896257377350717	3.942041054505244	391577
Shari Lapena	1.0586882999544358	3.74	63237
Sharon Creech	1.0909133718037638	3.96488892247242	172042
Sharon G. Flake	1.0001421645857858	4.13	9634
Sharon Guskin	0.931193689776128	3.79	8457
Sharon Kay Penman	0.8421209598167754	4.32866926529648	42330
Sharon M. Draper	0.850271245994574	4.334022424749755	84817
Shaun Tan	0.901317435998068	4.33	33764
Shauna Niequist	0.9638435416515405	4.22	8334
Shaunti Feldhahn	1.0672198117854084	4.06	15385
Shawn Achor	0.9425423006252069	4.15	11131
Shayla Black	1.0862181375524838	3.9700000000000006	22097
Sheila Burnford	0.9382542750307102	4.16	42094
Sheila Turnage	1.062627865866404	4.01	17797
Shel Silverstein	0.8944247441334434	4.328502549903947	2170670
Sheldon Vanauken	0.8878726656990692	4.32	11207
Shelly Crane	0.9130524107287397	4.261092943520937	80791
Shelly Laurenston	1.1134109089487123	3.96	17968
Sheri  Fink	1.0395924319526324	3.87	15344
Sheri Reynolds	1.0283916676264768	3.8	30267
Sherman Alexie	0.9773504082934815	4.088598604316189	201335
Sherrilyn Kenyon	0.8841936077288828	4.258583979609236	680308
Sherry Argov	1.215184593650752	3.89	26662
Sherwood Anderson	1.10741852668542	3.84	20125
Sherwood Smith	0.9864804725026957	4.19	19546
Sheryl Sandberg	1.0426361089960872	3.9400000000000004	135635
Shilpi Somaya Gowda	0.9078793461344931	3.97	52734
Shirley Jackson	0.9969035330785103	4.013259131837119	186025
Shiv Khera	1.1275211516459442	3.8300000000000005	10752
Shoichi Aoki	1.2103172362977825	3.94	9397
Shonda Rhimes	1.0391770781573293	4.05	25816
Shunryu Suzuki	0.9130066624587881	4.23	24481
Shūsaku Endō	0.9236983362582658	4.1	11917
Si Robertson	1.1935188054882075	3.94	7329
Sid Fleischman	1.1225068351146996	3.54	18090
Siddhartha Mukherjee	0.8767528901672282	4.29	48117
Sidney Sheldon	1.026551734059414	3.8114317823353465	410209
Sigmund Freud	1.1566526010061569	3.7928500831627434	62528
Simms Taback	1.021367904185535	4.179095576688957	56677
Simon Garfield	1.2298367557251038	3.79	22046
Simon Kuper	1.0424586538514358	3.91	10577
Simon R. Green	1.0371458591460256	3.8620990853182655	32033
Simon Schama	1.24243989272621	3.87	13423
Simon Sinek	1.0459401842224711	4.07	32899
Simon Singh	0.8737336180521116	4.214558269534573	41145
Simon Winchester	1.04118063377922	3.839769982933871	93167
Simon Wood	1.052016062184783	3.77	17367
Simone de Beauvoir	0.9463047453732656	4.09	18648
Simone Elkeles	1.060547930694601	4.091538925036077	394990
Sinclair Lewis	1.1051713350852648	3.7030008422572496	33244
Siobhan Vivian	1.1779138780062341	3.46	16569
Siri Hustvedt	1.0230847522267545	4.02	9974
Sister Souljah	0.7759967152069857	4.47	23737
Slash	1.0211292857503946	3.96	17989
Slavomir Rawicz	0.8996047442927488	4.18	10188
Sloane Crosley	1.1431114136343101	3.45	29695
Smith Henderson	1.055919788955993	3.8300000000000005	10390
Sogyal Rinpoche	0.9366971124643455	4.22	17170
Solomon Northup	0.9437835234559891	4.15	39758
Soman Chainani	1.15268715113861	4	35890
Sonali Deraniyagala	1.1488095187520202	3.6999999999999997	12008
Sonia Sotomayor	0.9867487900783888	4.03	17742
Sonya Sones	1.1313306398146565	3.83	12388
Sophia Amoruso	1.2380005674677992	3.71	40090
Sophie Jordan	1.1023764700159335	3.9064672891954793	106983
Sophie Kinsella	1.1254763518551874	3.7357469768506655	1939451
Sophocles	1.0862450197365698	3.702703343960851	229279
Søren Kierkegaard	1.026580223663436	4.01	10983
Spencer Johnson	1.2342245455042367	3.74	237272
Spencer Quinn	0.9654494367632046	3.85	13525
Spencer W. Kimball	0.9020205153197467	4.37	13795
Stacy King	1.114359576734029	4.1	6691
Stacy Schiff	1.2752466790434593	3.6200000000000006	73994
Stan Berenstain	1.0138891415360116	4.158086489188851	96012
Stanisław Lem	1.0504504679856244	3.9699999999999998	41249
Stefan Zweig	0.8172877757588621	4.28	16716
Stella Gibbons	1.0586378440728228	3.92	28260
Stendhal	1.1146104235465149	3.861312268181605	42598
Stephanie Bond	1.0672257825644063	3.84	10719
Stephanie Danler	1.2068573132771159	3.2799999999999994	21709
Stephanie Dray	0.883756683280673	4.22	13279
Stephanie Evanovich	1.190133103471508	3.4400000000000004	9798
Stephanie Garber	1.0942501910430493	3.97	30975
Stephanie Kallos	1.0519365608864342	3.8	10014
