"COUNTRY","Country","EMPSTAT","Employment status","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ITA","Italy","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1580,,
"ITA","Italy","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1567,,
"ITA","Italy","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1566,,
"ITA","Italy","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1578,,
"ITA","Italy","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1586,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1915,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1920,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1890,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1862,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1893,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1890,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1880,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1906,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1923,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1854,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1880,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1850,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1849,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1834,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1829,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1853,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1882,,
"LTU","Lithuania","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1846,,
"LTU","Lithuania","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1831,,
"LTU","Lithuania","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1802,,
"LTU","Lithuania","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1786,,
"LTU","Lithuania","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1879,,
"LTU","Lithuania","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1879,,
"LTU","Lithuania","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1874,,
"LTU","Lithuania","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1904,,
"LTU","Lithuania","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1934,,
"LTU","Lithuania","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1863,,
"LTU","Lithuania","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1884,,
"LTU","Lithuania","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1859,,
"LTU","Lithuania","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1857,,
"LTU","Lithuania","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1841,,
"LTU","Lithuania","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1834,,
"LTU","Lithuania","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1860,,
"LTU","Lithuania","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1885,,
"LVA","Latvia","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1976,,
"LVA","Latvia","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1987,,
"LVA","Latvia","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1938,,
"LVA","Latvia","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1928,,
"LVA","Latvia","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1878,,
"LVA","Latvia","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1906,,
"LVA","Latvia","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1907,,
"LVA","Latvia","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1878,,
"LVA","Latvia","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,2002,,
"LVA","Latvia","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1952,,
"LVA","Latvia","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1935,,
"LVA","Latvia","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1952,,
"LVA","Latvia","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1934,,
"LVA","Latvia","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1928,,
"LVA","Latvia","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1938,,
"LVA","Latvia","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1909,,
"LVA","Latvia","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1910,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,2289,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,2314,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,2276,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,2199,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,2189,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,2216,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,2244,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,2368,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,2335,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,2363,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,2356,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,2375,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,2358,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,2366,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,2393,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,2398,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,2354,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,2249,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,2290,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,2243,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,2157,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,2136,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,2157,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,2212,,
